"ID","Age","YearGroup","Q1_response","Q1_1","Q1_2","Q2_1","Q2_2","Q2_response","Q3_1","Q3_response","Q4_1","Q4_2","Q4_3","Q5_1","Q5_2","Q5_3","Q5_4","Q5_5","Q5_6","Q6_response","Q6_1","Q6_2","Q6_3","Q6_4","Q6_5","Q6_6","Q6_7","Q6_8","Q6_9","Q6_10","Q7_2","Q7_1","Q8_response","Q8_1","Q8_2"
11,18.1801100117454,"Grade14",111.531595015671,19.8963271897578,14.6831531629656,1,23.2356887077913,14,"AC",1,-3.51906797606009,-2.15176390366039,-2.19299269402801,5.36796292158096,2.69954761795188,2.46902154723369,1.83747999821553,1.13023571365006,-0.496923766097955,3.50257510694818,1.22408179743946,-0.097369267513081,2.7973911469581,-0.238248695902827,-0.835999305852858,2.041955459993,1.36392195568146,-0.234026743812637,1.83947679495165,0.444235984040234,"a",62.2408179743946,13,1.91366669069976,"GroupA"
12,16.6540810731889,"Grade12",125.652422470523,16.4392553082295,14.6105229299477,1,4.12655908148736,3,"AC",1,18.5764032304345,-20.5475043784566,8.97976465121726,3.58783506073597,-0.694301718934641,1.62444483583273,1.0684015878259,0.0151326831885749,0.299638275824401,1.57362862750321,0.359813827057364,0.216152541801233,2.83222602391551,-1.55785490387231,0.652947502777847,0.614481250043309,-0.503633417134383,-0.283973587038927,1.5278701045484,-0.109286874357898,"a",53.5981382705736,20,0.906668312381953,"GroupB"
13,17.7097821304657,"Grade14",144.984983738981,16.6030858023762,15.8646101672049,1,43.0053423042409,21,"AC",1,-1.49975758428243,-2.69061964756228,-3.45147618006843,-0.37709177004267,1.72316137681964,1.52337604144687,2.27510801936966,0.40885622587011,2.11949765974979,-1.54344211910488,0.400771450594052,0.882465164396587,-1.21871181629018,0.761309895393914,0.441293124842934,0.421931174136824,-1.7090601686817,-0.263158284120996,-2.02362702275776,0.599824655782442,"a",54.0077145059405,14,1.35514127090573,"GroupB"
14,16.6344661101746,"Grade13",170.217128172466,15.4427308637805,18.5298606575863,0,19.7830319986679,9,"AC",1,-7.23691197858162,-46.36550009867,22.8451123098357,0.701465659440175,1.39478291390991,1.0504723896431,-0.0646669082781165,1.39198369388783,0.611117565863362,0.464786263272135,0.11068271594512,0.205597504483387,0.469031955955424,1.12914439564163,0.751629056591275,-0.496421667693228,0.898549683127699,0.0560043037582182,-1.04050799863329,0.108759073688381,"a",51.1068271594512,32,1.14526680391282,"GroupC"
15,17.1312987548625,"Grade13",131.352163357874,12.7766354609837,15.8223900179335,1,36.7949675186537,22,"AC",1,-6.8334375872946,-48.8707552209945,21.4044358092403,-1.37851330161571,-1.62912655411571,-1.77874614899134,-0.803553857208375,-1.71718004939078,-3.98303866542532,-2.39557029509833,-0.555841134754075,-0.616435842873528,-0.21124691863215,-0.295107830705934,-0.277975085155337,0.490961412826035,-0.237734026494317,-2.31866188966679,0.09779160179052,1.29479689861678,"a",44.4415886524593,4,0.205849365331233,"GroupB"
16,18.1162290028271,"Grade14",84.1418557856248,22.1476525472123,12.5342566285059,0,8.5871702991426,4,"AC",1,-4.91205920827509,-1.91941678778587,-4.51657877359882,3.93956873384048,4.82483434668541,5.94731968562798,-2.0450605986382,-0.300110624080823,-1.30066084816968,2.74768051949826,1.78691313680308,-0.734799251921281,0.187051146554012,0.536242818358026,1.12265421625967,-0.501982169603514,1.46340758053025,0.683297132017777,0.696840799385693,-0.170650755658055,"a",67.8691313680308,10,1.79964994080365,"GroupA"
17,18.2898324294359,"Grade14",78.7641607163609,16.991401912917,12.0608029923149,1,22.7380815660581,14,"AC",1,-3.43124485691212,-2.56817436922893,-2.94775378131622,1.27302873285022,0.918950672999664,0.171587431020937,0.0113839528651363,-0.191948436819527,0.365364357500419,-0.0519637345584779,0.497850478229239,-0.131802793041181,0.227542728568814,-0.275890474750511,-1.17260886019801,0.288169818251616,0.124378266479307,0.721231898711608,-0.5438885166101,0.733739518696074,"a",54.9785047822924,16,0.49217546870932,"GroupC"
18,18.2094351045196,"Grade14",108.008581282445,7.13353137348145,14.4727888278353,0,38.5102379717864,20,"AC",1,-3.70453332932729,-2.83338282651923,-5.42180267821326,-5.39179649179129,-4.03756593077362,-5.35874309087368,-0.0355903364253296,2.19778161162259,1.46629105457404,-0.0439395411393472,-1.96661715662964,0.310016986578952,-1.26190046286905,0.682315245137513,-0.048876767973659,-0.686626008241128,1.45374084383311,0.629245190810868,-0.858549301944023,-0.105956081619216,"a",30.3338284337036,5,0.0841190670616925,"GroupA"
19,17.1583794472395,"Grade13",130.902028218008,17.8054236062547,16.2400679463158,0,3.13249991741031,1,"AC",1,-8.82457505511985,-49.2706725770354,20.2988998936578,1.7584369735263,1.565963449038,1.18952059700399,-1.39492495464379,-2.14500588697748,-3.21826257247205,-0.00500518739173361,0.701355901563686,-1.03968035270204,0.285589580242562,-0.117290714714849,-0.704140337217957,0.788403786030499,0.350226959507424,-0.411125620176541,0.229785936335843,0.655762571951209,"a",57.0135590156369,3,0.655841438565403,"GroupA"
20,16.4868480502726,"Grade12",64.1272589361739,13.1088343690883,10.8412785891918,0,40.7540747546591,21,"AC",1,19.3471887474973,-18.5716801069483,9.60196662067057,0.756385406913134,-1.4793752424671,-0.595778162848238,0.30432021639468,-0.791366764881493,-0.39832551899357,0.172432852247775,-0.472791407727934,-0.184308868842384,1.7492473631418,-0.344675863920062,0.680758638017183,0.691368840963686,-0.349025479659772,0.0993084268808665,-0.942643151607528,-1.23126609336929,"a",45.2720859227207,112,1.90900729829445,"GroupC"
21,17.7184006308577,"Grade13",113.678074311053,10.7287051760526,14.2627645246305,0,15.0571262231097,8,"AD",0,-7.26930363696785,-47.7791696717094,21.7609768930422,-2.40651978670718,-2.45115639617122,-2.75311724476235,3.27426025440395,3.04704003222282,1.17670893080887,1.61964545905832,-1.06782370598685,0.967267260167914,-0.164090004134803,0.11162049819721,0.130006761402136,1.24299900805133,0.725598607819829,-1.43491267164449,2.04350430210435,0.606569514039166,"a",39.3217629401315,29,1.77907863212749,"GroupB"
22,16.8275171448429,"Grade13",181.438863312553,14.1281003413668,18.8690690406717,1,18.2335513993166,9,"AD",1,-7.28400171844256,-47.7523374882696,21.2827769591911,-0.620674031480874,-0.806545110162204,0.521175812192739,1.75482152083675,-0.719110648584236,0.0674241079373512,1.09678436907996,-0.217974914658295,-0.108280091234486,-0.162926710698454,-0.283405314982296,1.10970808177014,1.98220971242917,-0.459238429621469,0.359780354270464,-1.82549539989984,-0.389590456231888,"a",47.8202508534171,12,1.3856068123132,"GroupA"
23,15.3861549550414,"Grade12",108.551152259732,10.895982206771,14.5668796350621,0,15.6056395964697,5,"AE",0,19.1727385371644,-20.4370697765087,9.04344084638275,-0.756037335107737,-3.05342784039166,-0.711711141448202,-2.11312523656737,0.00854962902739853,-2.70279115955964,1.18638073922508,-1.02600444830724,-0.69842066759439,1.39857200633747,-0.591017164454285,2.05850086898135,-0.646441834619146,1.68475923125394,-0.817055357054789,0.508792207400114,0.394815020131042,"a",39.7399555169276,13,1.28101362753659,"GroupA"
24,17.1492075539109,"Grade14",85.1152819322585,12.0844350828354,12.2063173296224,0,1.86849824385718,1,"AE",0,-3.50497065362829,-2.47429902680886,-3.53450561963182,-0.632275340828446,-2.06527588154113,-1.82735078736109,0.386704438533716,-0.515684387417787,0.571840970109664,0.646860993434104,-0.72889122929114,-0.27594516842554,0.898396240682948,-0.315936931242398,0.140655531724984,0.96618929222735,0.146584016803509,1.31689292485862,-1.99632720673016,-0.875318548777549,"a",42.7110877070886,25,1.98853955324739,"GroupB"
25,18.4877530169674,"Grade14",104.794389864282,12.499842928603,13.8962193262978,0,25.940246169921,13,"AE",0,-3.01884460965764,-4.00319974978311,-3.47176584941394,-2.96107728086472,-1.50824639516375,-2.22222267539138,0.913494498164948,0.64529941593916,2.08372750448655,-3.94701555444459,-0.625039267849257,1.11464854536198,-1.64849481838129,-0.00815215232553516,-0.534616652198382,-1.42726744709521,-2.02985709292959,-0.9258235679908,-0.494322917187916,0.54164091212584,"a",43.7496073215074,22,1.31141159823164,"GroupB"
26,17.3454636729625,"Grade13",183.551937694342,8.25322675703035,19.4585941814479,0,33.9506707852706,17,"AE",0,-7.03271188616263,-47.4179367977272,24.1538126702288,-3.31349897929688,-3.84056880506332,-5.37758866552322,0.697608559901662,0.847935426807898,-0.573966687657295,-2.32835117667551,-1.68669331074241,0.550043961214136,0.228556973262187,0.207495140718474,-0.823516726518704,-0.457483758648024,-0.472170080106029,-2.05908538293546,1.48433728415762,2.99152532733133,"a",33.1330668925759,27,1.41706093633547,"GroupB"
27,17.0178994791063,"Grade13",154.571153866698,18.3511481779781,17.2001758448565,1,45.1616780133918,22,"AE",1,-9.47250038861857,-48.4258849551733,21.2293988598257,3.41290002811624,3.5431125284127,1.99899103790457,3.54248586477984,1.33564999340882,3.51168384418331,1.39967316586958,0.837787044494525,1.23667580008161,1.65354723467773,1.53242362162584,-0.263033982230645,0.945466684608465,-1.63237192678704,0.172659183962971,1.12176857432144,1.54052050648587,"a",58.3778704449452,8,1.08813204942271,"GroupB"
28,16.4296386075455,"Grade13",211.887268195749,15.6134924713461,19.9467032003264,1,1.27633492229506,1,"AE",1,-4.91291048901437,-48.7254340465503,22.1318202699532,1.73735989737582,-0.989902348145847,0.344505581798213,-0.446283650329339,-1.84452044890635,-1.25499191830907,-4.31530035839749,0.153373117836515,0.139097857161771,1.41527634991914,-1.35799783095348,-0.0696018363603779,-0.738389150369058,-2.1783553060946,-1.63055613264585,-1.39986064809992,0.980378794904776,"a",51.5337311783652,12,1.18828404089436,"GroupA"
29,17.6353896803359,"Grade13",131.211274565824,10.4474522519522,15.5563914286471,0,49.4539135368541,24,"AE",0,-7.43972169809883,-50.4584123625541,25.702586062163,-1.97013596391086,-2.93114769938162,-1.08116781521168,1.2072184025078,1.04386888266463,0.179896141414844,-0.194749358607419,-1.13813693701195,0.410275096490425,0.41995160381423,-0.199619050552942,1.99180191472057,0.345640699877904,0.0592086510876087,-0.927846619109304,-1.47609803629455,-0.619014968381663,"a",38.6186306298805,13,0.57831947458908,"GroupC"
30,15.3492793739794,"Grade12",146.567446952182,20.0152596842797,16.6411003859617,1,15.1443812297657,6,"AE",0,17.6817059451968,-18.0994896676433,7.91063410410446,3.35423214135974,3.64067893834865,2.25619074415103,-2.07320420982635,-0.692435952937883,-0.703801373197444,0.00554170381286307,1.25381492106993,-0.558456912348133,0.721220807112894,0.631523127780826,-1.12910954273777,-0.900444693895271,0.647860636697636,0.804032290142514,0.0581058397407739,0.324860466266969,"a",62.5381492106993,8,0.294227294623852,"GroupC"
31,18.5455642119839,"Grade14",90.105439344044,16.7058568859073,12.7661723506075,0,46.9569200300612,34,"AF",1,-6.45861114938463,-2.8044151493573,-4.45756426740718,-0.301360347087375,2.78553503498722,0.0582359614625145,0.900927700638639,0.691462716767486,3.5068325547512,-0.062539813804278,0.426464221476814,0.605370668930333,-1.19693521218868,1.76202090344287,-1.09321743652488,-0.370350704115059,-0.761426888665313,1.8723317486393,-0.952976638746264,-0.158338330946089,"a",54.2646422147681,33,1.92604846507311,"GroupB"
32,16.2253514400714,"Grade13",149.915267469695,13.8197140680309,17.4214826757213,1,34.3803790863603,22,"AF",1,-8.57232348383546,-47.815435014151,21.0809085933795,-0.319518547402396,-0.282157196565956,-1.20465969439691,-1.10409736504747,-2.54404282737812,-1.62977865392579,-1.55904877834945,-0.295071482992271,-0.506333542189239,0.300131566881373,0.426014362615495,-0.407966690317779,-0.0407969264500623,-1.32884232612394,-0.262678090014843,0.405770114828656,-1.98512889480691,"a",47.0492851700773,78,1.80459809023887,"GroupC"
33,17.0296491615507,"Grade13",91.2457853438737,18.5805026441801,12.974665831243,0,22.3518497426994,11,"AF",1,-6.23070730688877,-47.5586729350171,21.0767632834897,0.925314953006724,2.13454817003265,3.00439874831987,-3.59550632626711,-4.01138795849815,-2.86387556499793,-0.624378967746453,0.895125661045022,-1.42056550469574,-0.954448935187822,-0.0137534164753999,0.587559463498313,-0.612318766406044,-0.602030747228367,0.971651297680579,-0.983938483895197,-0.240167897097374,"a",58.9512566104502,40,1.38141055684537,"GroupC"
34,16.173747657105,"Grade12",44.1916360524077,18.5125339501322,9.31773798121702,1,40.8239069394767,22,"AF",1,17.362531982126,-19.3449322558526,8.97844095575789,1.38606225572244,1.79996346048294,3.19207227607662,-1.6770668618797,-1.24334215470858,-1.03178285434482,-4.05071951333608,0.878133487533042,0.127992965684126,-0.458018068096944,-0.307556909596359,0.821111859737407,-1.94585208981637,-1.55052527235048,-1.37736386169196,-1.61012301596989,-0.316538046267265,"a",58.7813348753304,62,1.59093483537436,"GroupC"
35,16.4091218839472,"Grade13",123.506442492645,18.2863243265499,15.5119718627365,1,1.97495989268646,1,"AF",1,-9.89696204566214,-48.0432331032039,23.0026082808859,2.66092395521833,2.38610276003826,1.31033422117937,4.32938388676359,5.37304471770552,6.98429960215874,2.5056984334542,0.821581081637487,1.94585121773144,0.935603683779603,0.41430816410829,-0.907934699241847,0.243096329527575,0.703001795150071,1.73050131428387,-0.430168767896826,-0.0896303158722854,"a",58.2158108163749,0,0.049227369017899,"GroupB"
36,18.753664463276,"Grade14",269.54615548008,17.7545610164004,22.7834048709257,0,36.9515842758119,20,"AF",1,-2.18240025890888,-2.05224479871432,-2.95370547192201,0.309251421919048,2.64179453003661,1.98636729241983,2.15682020850796,2.49669742008366,2.15738153539213,0.617468304580922,0.688640254100091,0.800914339573062,-1.13689311169114,0.98905792019639,0.127038606349588,0.474900095404527,0.574503005108308,-0.00508718145513425,-1.22421063279672,-0.532006993707045,"a",56.8864025410009,20,0.955591942183673,"GroupC"
37,17.313767263867,"Grade13",165.166806234843,17.2156706141504,18.2036573582922,0,17.4359746859409,6,"AF",1,-7.74712112925261,-48.6061218477398,21.9888858137105,1.43014532330199,1.14554405794416,1.45268468665391,2.58374669294829,1.20131662630481,2.36630390943541,-0.414090426599387,0.553917653537589,1.16525338994626,0.266918250873058,-0.183858310546053,-0.0428929778975765,0.136714574061142,-1.59529150956621,-0.779880243419497,1.0866419673221,0.651828959763116,"a",55.5391765353759,50,1.51691907504573,"GroupC"
38,16.3034166420837,"Grade12",199.038024300699,14.7523531576931,19.661013559785,0,41.4625411736779,18,"AF",1,19.3172580198499,-19.5047301826312,9.33561280884586,0.298317447260428,0.0151733014624254,1.02804485186862,0.26484929280731,0.23718487385286,1.36645437376714,0.445811476374475,-0.0619117105767217,0.358855723093152,0.428332039471543,0.163761406846557,1.19520647042577,-0.48874772568831,-0.624068861570706,0.397543921415631,-0.334805580381143,1.91858057970287,"a",49.3808828942328,6,0.432815871667117,"GroupB"
39,18.3457518935107,"Grade14",141.336067826433,13.7761493450403,16.4354228923726,0,26.7770695849322,15,"AF",0,-3.96625195445865,-2.76782237371057,-3.44764357368645,-0.587609624014195,-0.517374048831416,0.263093044404278,-0.377766417203634,-0.413321172869328,-2.45235331816095,1.21437628306319,-0.305962663739917,-0.608557178316224,0.0549119698396297,0.216936344144384,1.08919223650205,0.900203657260438,1.04721605508961,-0.809248936707142,-0.0378407039000508,1.15565715134385,"a",46.9403733626008,10,0.636362015269697,"GroupB"
40,18.9240841021899,"Grade14",83.2672986632515,13.4781159959505,12.5657712867351,1,13.7272681808099,4,"AF",0,-4.65523875657038,-3.53989883703368,-4.42599445999863,1.02319971970941,-0.183852768220062,-1.33955239716795,0.652829864329822,-0.653437287592755,-0.495727278549121,1.49255436458968,-0.380471001012383,-0.202240855110284,1.82218882183542,0.729277634209656,-0.312280694434521,1.07753566006142,-0.168059235328074,0.050323030248645,1.38059132989247,0.660185179168459,"a",46.1952899898762,6,0.463251570705324,"GroupC"
41,16.0511706287174,"Grade12",113.470055335661,12.2211720843179,14.1910365795589,0,40.0474105961621,28,"AG",1,17.8072759687701,-18.4291009151295,10.5501441093379,-2.48123198430833,-0.555916342384542,-1.82971507642346,-2.94749188035496,-0.646279563883737,-0.635997846670384,-0.959846914628193,-0.694706978920513,-0.273248106811925,-1.02234732857525,1.11138040702469,0.0459937666619196,-2.37367085604992,0.00951589246488359,0.101772041721814,1.85782124241692,0.0550690875835367,"a",43.0529302107949,3,0.285600044764578,"GroupB"
42,17.3185172248513,"Grade13",95.8411924377951,14.1683308879216,13.9070075727523,1,4.5822347397916,4,"AG",1,-8.75218162136993,-48.0909652324959,19.8541868488173,0.169503977594442,-0.219840650307406,0.0913459627486264,0.140305299986732,-0.707639247499006,-0.0963658593484016,2.51153554849091,-0.207917278019599,-0.468699779782087,0.6061302614356,0.279160816939631,0.652722613401543,1.12457483752911,0.417240223978003,1.16912354606323,-0.0529502178125204,0.0757323802746318,"a",47.920827219804,22,0.829092671629041,"GroupC"
43,17.5797489856755,"Grade14",92.1476247669131,9.93841459372694,13.1252008808717,1,41.605388710741,25,"AH",1,-4.7072983317443,-2.35946762612152,-2.01340555793017,-2.74626290574402,-3.11312191531102,-5.07006278583128,-0.300796450901108,2.31683567811209,1.33466057271319,-2.50881535641121,-1.26539635156826,0.704167283929716,-0.0889305674506674,-0.0761706715471799,-1.65349263659697,-1.77954774715351,0.626834196680769,-0.566591093897041,0.333336200779982,1.15752258181319,"a",37.3460364843174,15,0.827448652591556,"GroupB"
44,16.1291631149755,"Grade13",165.374943866991,23.6758238613541,17.8166691357189,0,13.8427536236122,9,"AH",0,-7.14984151008741,-49.0882916630444,21.3975707728715,4.29397528337695,6.60015744902101,5.54591014093394,-2.85901371740279,-1.6674292669684,-3.60822174471017,1.14839950350501,2.16895596533851,-1.19736350236541,-0.260832243833924,1.39466313220858,-0.310270965480046,-0.344550362435428,1.20624313870859,-0.375340288323561,1.30909768203641,1.28164889939765,"a",71.6895596533851,10,0.737690901849419,"GroupB"
45,16.206071352993,"Grade13",56.7730178912458,19.83184799322,10.2105459905384,0,37.6555049791932,20,"AH",1,-6.88899446302321,-49.0600840689302,21.2977870755669,3.00081143029286,3.06364291353756,3.83637027942596,0.710195763677547,2.85184408568428,2.4631820957006,0.804985368639878,1.20796199830499,0.866366132112773,0.464091233852381,0.164534117605585,0.574872884002481,-1.10917311375928,0.772565368613624,0.123993538996108,-0.17446224484665,-0.591946857097672,"a",62.0796199830499,5,0.304889495484531,"GroupA"
46,16.4615835931423,"Grade12",175.959415995161,10.5075656671866,18.4654645284511,0,48.2076285057701,21,"AH",0,19.0108266356904,-20.9573786367237,7.81948692682492,-3.37892861541096,-1.11760862089456,-3.55562532902916,1.18461443815128,0.696398902877294,3.23058619054324,-1.54121884253882,-1.12310858320335,0.864152486225893,-1.02040059068393,1.57785197879348,-0.523232154380118,-0.630105782923093,-1.37756706406485,0.897374477733325,-1.04362586510721,0.949803349503218,"a",38.7689141679665,8,0.277612126898021,"GroupB"
47,16.3838697034043,"Grade12",169.237760573378,13.3884606588037,18.4566099449036,0,4.07332800095901,1,"AH",0,19.3143817212935,-20.7059229497418,9.6781021955076,-2.15950907064646,-1.02884626233733,-1.14770725665569,-1.20022318532013,-3.23912058708018,-1.34068337631221,2.2634156989833,-0.402884835299076,-1.19862235906875,-1.31345091651841,-0.0619226576195498,-0.0599182013481885,1.31688376872424,-0.362426925315183,1.89559699317342,0.994200366161547,-1.18310978507429,"a",45.9711516470092,13,0.466068198904395,"GroupC"
48,17.0403517850944,"Grade13",49.4489819262115,13.1333785855071,10.205510563725,1,42.7182373241521,20,"AH",0,-6.98685195656474,-47.8020291539452,21.6610436904387,-1.47445711809218,-0.50604988450204,-1.2809769902164,1.87744658387519,1.83707929075806,3.30881485000189,1.20181294091225,-0.466655353623219,0.639491997900534,-0.494480875483423,0.613922964193686,-0.0210075354337069,0.534513388284073,0.302298495796781,1.58218645567045,-1.52463453962983,-1.19265860477875,"a",45.3334464637678,6,0.931924900505692,"GroupA"
49,16.9240969716309,"Grade13",157.104673761649,18.1198604733453,17.5579679916021,0,40.1119108544663,17,"AH",0,-5.14530452711816,-48.8912101555535,21.4622232012561,3.38968389826172,0.325827689761924,1.38225260519175,5.59737405566535,5.72346408950869,7.52186731511335,1.8357194649338,0.779965118336318,2.43022665234451,1.75175714975545,-1.54608859424524,-0.723653214316312,0.493898085741881,-0.109079876118132,0.960255353783174,-0.245253129149815,1.59578333479431,"a",57.7996511833632,3,0.531945280730724,"GroupA"
50,16.9661073410104,"Grade13",318.720354663806,14.6665237341127,24.720906609378,0,19.2586802295409,8,"AH",0,-5.67098438085989,-48.5493382161709,22.2347812490042,-0.119310264978321,-0.312477720869798,-1.21957631565233,-3.24814494342219,-3.51648243786379,-3.4075587783468,-6.08972052129716,-0.0833690664718293,-0.557215481941608,0.0557647746125201,-0.112391961337408,-0.994479836178391,-2.07799243134481,-2.17916528120393,-1.90307697710446,-0.402155077823464,0.0369392685017888,"a",49.1663093352817,82,1.71565543068573,"GroupC"
51,18.55299911229,"Grade14",86.6337899198832,16.013274055979,12.7711380722336,1,16.3798699504696,5,"AI",0,-3.15373046319754,-3.47841013322382,-2.43021051089348,0.863403277616871,0.586169893626526,0.48409275278771,1.97062424969851,1.26965545438499,3.22856620567703,0.472028920425607,0.253318513994755,0.844904241408072,0.331434398227886,-0.0217945399608857,-0.199867234998128,0.196325342741564,-0.758114724994385,0.947324753875237,-0.522744336367696,0.0337820994332734,"a",52.5331851399475,7,0.0916623333469033,"GroupB"
52,17.4054464888777,"Grade14",175.0280757864,14.8858129786052,18.3796169656323,0,10.2469351491891,1,"AI",1,-1.79284957598436,-2.95460552131413,-5.10628834291306,-0.249794823909816,-0.826857630253433,-0.424104062248584,-1.01382072192685,-0.862733278163484,-1.35852461099938,-0.371090883850996,-0.028546755348703,-0.782201845619403,-0.18984663767754,-0.758345417416546,-0.347027822807086,0.628803153873898,1.01455115132308,0.753420372173012,-2.75360875414907,0.979023019683957,"a",49.714532446513,6,0.88440014841035,"GroupA"
